Reporting Economy,Partner Economy,PSI Reporting Economy,PSI Partner Economy,Year,Value
Rwanda,Hong Kong,0.0782710164785385,0.818203508853912,2017,469429.0645
Rwanda,India,0.0782710164785385,-0.774099111557007,2017,82468.7905
Rwanda,Japan,0.0782710164785385,1.10012805461884,2017,13296.1573
Rwanda,Malaysia,0.0782710164785385,0.111209630966187,2017,217193.4111
Rwanda,Mauritius,0.0782710164785385,0.962365567684174,2017,60527.0048
Rwanda,Mexico,0.0782710164785385,-0.806419789791107,2017,2041.4233
Rwanda,South Africa,0.0782710164785385,-0.284803628921509,2017,106705.1443
Rwanda,South Korea,0.0782710164785385,0.381830722093582,2017,17994.6369
Rwanda,Switzerland,0.0782710164785385,1.24231648445129,2017,11840.044000000002
Rwanda,Tanzania,0.0782710164785385,-0.570162117481232,2017,1600102.3097
Rwanda,Thailand,0.0782710164785385,-0.754879415035248,2017,204646.4115
Rwanda,Turkey,0.0782710164785385,-1.78637635707855,2017,42834.4732
Rwanda,Uganda,0.0782710164785385,-0.569948732852936,2017,8746.2982
Rwanda,United Arab Emirates,0.0782710164785385,0.601949751377106,2017,81638.7676
Rwanda,United States,0.0782710164785385,0.262138307094574,2017,82264.407
Samoa,Australia,1.16163432598114,0.87606406211853,2017,455983.5713047
Samoa,China,1.16163432598114,-0.232558101415634,2017,71289.0038163
Samoa,Fiji,1.16163432598114,0.585380256175995,2017,1609.7857961
Samoa,Hong Kong,1.16163432598114,0.818203508853912,2017,427.8929658
Samoa,Japan,1.16163432598114,1.10012805461884,2017,107.65834
Samoa,Malaysia,1.16163432598114,0.111209630966187,2017,190.653133
Samoa,New Zealand,1.16163432598114,1.56194603443146,2017,5211.838109
Samoa,Singapore,1.16163432598114,1.59912502765656,2017,232.5420143
Samoa,United States,1.16163432598114,0.262138307094574,2017,19895.2612258
Saudi Arabia,Australia,-0.649625718593597,0.87606406211853,2017,44039.2
Saudi Arabia,Bahrain,-0.649625718593597,-0.958746254444122,2017,43293.3333334
Saudi Arabia,Brazil,-0.649625718593597,-0.479947566986084,2017,20622.4
Saudi Arabia,Canada,-0.649625718593597,1.08968114852905,2017,290982.9333333
Saudi Arabia,China,-0.649625718593597,-0.232558101415634,2017,14460342.9333334
Saudi Arabia,Costa Rica,-0.649625718593597,0.597007215023041,2017,32564.8
Saudi Arabia,European Union,-0.649625718593597,0.7104351460881431,2017,28767384.8000007
Saudi Arabia,Hong Kong,-0.649625718593597,0.818203508853912,2017,146303.7333333
Saudi Arabia,India,-0.649625718593597,-0.774099111557007,2017,575714.9333333999
Saudi Arabia,Indonesia,-0.649625718593597,-0.504938721656799,2017,87825.33333329999
Saudi Arabia,Japan,-0.649625718593597,1.10012805461884,2017,320202.6666666
Saudi Arabia,Jordan,-0.649625718593597,-0.434586673974991,2017,64636.8
Saudi Arabia,Malaysia,-0.649625718593597,0.111209630966187,2017,3356047.9999999003
Saudi Arabia,Mexico,-0.649625718593597,-0.806419789791107,2017,284530.66666670004
Saudi Arabia,Mongolia,-0.649625718593597,0.783372223377228,2017,102440.5333333
Saudi Arabia,New Zealand,-0.649625718593597,1.56194603443146,2017,3361.3333333
Saudi Arabia,Norway,-0.649625718593597,1.15070176124573,2017,14887.4666666
Saudi Arabia,Pakistan,-0.649625718593597,-2.39691209793091,2017,7379.4666667
Saudi Arabia,Philippines,-0.649625718593597,-1.18929100036621,2017,2419192.5333334
Saudi Arabia,Singapore,-0.649625718593597,1.59912502765656,2017,3750903.7333332
Saudi Arabia,South Korea,-0.649625718593597,0.381830722093582,2017,6033460.800000099
Saudi Arabia,Switzerland,-0.649625718593597,1.24231648445129,2017,708670.4
Saudi Arabia,Taiwan,-0.649625718593597,0.858922719955444,2017,2629573.8666666998
Saudi Arabia,Thailand,-0.649625718593597,-0.754879415035248,2017,228038.1333334
Saudi Arabia,Turkey,-0.649625718593597,-1.78637635707855,2017,530512.0
Saudi Arabia,United Arab Emirates,-0.649625718593597,0.601949751377106,2017,1672589.8666665999
Saudi Arabia,United States,-0.649625718593597,0.262138307094574,2017,12005947.2
Senegal,Australia,-0.0557225905358791,0.87606406211853,2017,9064737.848247401
Senegal,Canada,-0.0557225905358791,1.08968114852905,2017,689.7882825
Senegal,China,-0.0557225905358791,-0.232558101415634,2017,16739317.9278093
Senegal,Dominican Republic,-0.0557225905358791,0.152073904871941,2017,830.758508
Senegal,Egypt,-0.0557225905358791,-1.42964589595795,2017,19300.4435399
Senegal,European Union,-0.0557225905358791,0.7104351460881431,2017,6589560.091249599
Senegal,Hong Kong,-0.0557225905358791,0.818203508853912,2017,109158.01906009999
Senegal,Iceland,-0.0557225905358791,1.33768677711487,2017,1881.252796
Senegal,India,-0.0557225905358791,-0.774099111557007,2017,18483.5659383
Senegal,Indonesia,-0.0557225905358791,-0.504938721656799,2017,5738.9302118
Senegal,Israel,-0.0557225905358791,-0.894905745983124,2017,1785.4315931
Senegal,Japan,-0.0557225905358791,1.10012805461884,2017,705.4919169
Senegal,Morocco,-0.0557225905358791,-0.37808883190155,2017,183.0115056
Senegal,Pakistan,-0.0557225905358791,-2.39691209793091,2017,9339.601270199999
Senegal,Singapore,-0.0557225905358791,1.59912502765656,2017,437.0836317
Senegal,South Africa,-0.0557225905358791,-0.284803628921509,2017,211161.9907254
Senegal,South Korea,-0.0557225905358791,0.381830722093582,2017,690.0683057
Senegal,Switzerland,-0.0557225905358791,1.24231648445129,2017,9727.5038885
Senegal,Taiwan,-0.0557225905358791,0.858922719955444,2017,22122.7135638
Senegal,Thailand,-0.0557225905358791,-0.754879415035248,2017,7333.3790858
Senegal,Turkey,-0.0557225905358791,-1.78637635707855,2017,22208.4882889
Senegal,United Arab Emirates,-0.0557225905358791,0.601949751377106,2017,67525.2946274
Senegal,United States,-0.0557225905358791,0.262138307094574,2017,264790.06539460004
Seychelles,Australia,0.779473781585693,0.87606406211853,2017,884.723042
Seychelles,Canada,0.779473781585693,1.08968114852905,2017,81.0531091
Seychelles,China,0.779473781585693,-0.232558101415634,2017,98827.3554613
Seychelles,European Union,0.779473781585693,0.7104351460881431,2017,137259.54369129997
Seychelles,Hong Kong,0.779473781585693,0.818203508853912,2017,16032.7775842
Seychelles,India,0.779473781585693,-0.774099111557007,2017,22845.4841094
Seychelles,Ivory Coast,0.779473781585693,-1.09111630916595,2017,1884.2034236
Seychelles,Japan,0.779473781585693,1.10012805461884,2017,1657.1829119
Seychelles,Malaysia,0.779473781585693,0.111209630966187,2017,9553.3003059
Seychelles,Mauritius,0.779473781585693,0.962365567684174,2017,24886.2976442
Seychelles,Namibia,0.779473781585693,0.621906340122223,2017,19.8097257
Seychelles,Saudi Arabia,0.779473781585693,-0.649625718593597,2017,6.5988456
Seychelles,Singapore,0.779473781585693,1.59912502765656,2017,13620.6056968
Seychelles,South Africa,0.779473781585693,-0.284803628921509,2017,68997.0980592
Seychelles,Sri Lanka,0.779473781585693,-0.0754480063915253,2017,1853.8403809
Seychelles,Switzerland,0.779473781585693,1.24231648445129,2017,787.9941942
Seychelles,Taiwan,0.779473781585693,0.858922719955444,2017,7.5198704
Seychelles,Thailand,0.779473781585693,-0.754879415035248,2017,1891.5452439
Seychelles,United Arab Emirates,0.779473781585693,0.601949751377106,2017,138039.6970857
Seychelles,United States,0.779473781585693,0.262138307094574,2017,38049.4332039
Singapore,Argentina,1.59912502765656,0.162542164325714,2017,307.7647229
Singapore,Armenia,1.59912502765656,-0.626211166381836,2017,32495.6098267
Singapore,Australia,1.59912502765656,0.87606406211853,2017,7533549.6134836
Singapore,Bangladesh,1.59912502765656,-1.25362718105316,2017,4512.9170664
Singapore,Bolivia,1.59912502765656,-0.280110895633698,2017,7988.1239025
Singapore,Brazil,1.59912502765656,-0.479947566986084,2017,743201.1151946001
Singapore,Brunei,1.59912502765656,1.15342676639557,2017,7572.4604884
Singapore,Cameroon,1.59912502765656,-1.09150505065918,2017,161483.06388839998
Singapore,Canada,1.59912502765656,1.08968114852905,2017,54046032.1885692
Singapore,Cape Verde,1.59912502765656,0.762865543365479,2017,85.4499701
Singapore,Chile,1.59912502765656,0.406281590461731,2017,9295.942936700001
Singapore,China,1.59912502765656,-0.232558101415634,2017,7460196831.833731
Singapore,Colombia,1.59912502765656,-0.779457807540894,2017,3544.0013035
Singapore,Costa Rica,1.59912502765656,0.597007215023041,2017,3574820.5007515
Singapore,Dominican Republic,1.59912502765656,0.152073904871941,2017,168888.24519800002
Singapore,Ecuador,1.59912502765656,-0.0789320766925812,2017,57869.1818889
Singapore,Egypt,1.59912502765656,-1.42964589595795,2017,12527.110451300001
Singapore,El Salvador,1.59912502765656,-0.263820260763168,2017,342077.2308416
Singapore,European Union,1.59912502765656,0.7104351460881431,2017,2862394190.8503356
Singapore,Georgia,1.59912502765656,-0.375214755535126,2017,2364.3572243
Singapore,Honduras,1.59912502765656,-0.565637111663818,2017,306356.24671870004
Singapore,Hong Kong,1.59912502765656,0.818203508853912,2017,273742479.85951436
Singapore,Iceland,1.59912502765656,1.33768677711487,2017,36476.2749606
Singapore,India,1.59912502765656,-0.774099111557007,2017,13465081.0145374
Singapore,Indonesia,1.59912502765656,-0.504938721656799,2017,351109866.93701696
Singapore,Israel,1.59912502765656,-0.894905745983124,2017,44592692.5792493
Singapore,Japan,1.59912502765656,1.10012805461884,2017,2844265982.584133
Singapore,Jordan,1.59912502765656,-0.434586673974991,2017,1367.9236743
Singapore,Laos,1.59912502765656,0.394012778997421,2017,16566.4319206
Singapore,Macau,1.59912502765656,1.40713012218475,2017,101726.74113370001
Singapore,Malaysia,1.59912502765656,0.111209630966187,2017,10628602306.425041
Singapore,Maldives,1.59912502765656,0.224531978368759,2017,5648.387856
Singapore,Mali,1.59912502765656,-1.90349173545837,2017,393684.6678856
Singapore,Mauritania,1.59912502765656,-0.629497766494751,2017,1010.9165958
Singapore,Mauritius,1.59912502765656,0.962365567684174,2017,370764.5237794
Singapore,Mexico,1.59912502765656,-0.806419789791107,2017,157143010.66314188
Singapore,Mongolia,1.59912502765656,0.783372223377228,2017,208660.1372269
Singapore,Morocco,1.59912502765656,-0.37808883190155,2017,104500683.2376848
Singapore,Mozambique,1.59912502765656,-0.918098509311676,2017,20457.3021706
Singapore,Myanmar,1.59912502765656,-1.08409464359283,2017,16011.7312671
Singapore,Namibia,1.59912502765656,0.621906340122223,2017,3086.3370566000003
Singapore,New Zealand,1.59912502765656,1.56194603443146,2017,465568.3690281
Singapore,Nigeria,1.59912502765656,-1.99671792984009,2017,19582.5262053
Singapore,North Macedonia,1.59912502765656,-0.258880764245987,2017,67107.9167949
Singapore,Norway,1.59912502765656,1.15070176124573,2017,551073.3747307
Singapore,Pakistan,1.59912502765656,-2.39691209793091,2017,3432.4818509
Singapore,Panama,1.59912502765656,0.380334168672562,2017,3545.4496081
Singapore,Paraguay,1.59912502765656,-0.0028554622549563,2017,10554.5196154
Singapore,Philippines,1.59912502765656,-1.18929100036621,2017,4564181983.815192
Singapore,Qatar,1.59912502765656,0.647983014583588,2017,8600.0325869
Singapore,Saudi Arabia,1.59912502765656,-0.649625718593597,2017,7873.7078408
Singapore,South Africa,1.59912502765656,-0.284803628921509,2017,78900.736825
Singapore,South Korea,1.59912502765656,0.381830722093582,2017,10296008972.971025
Singapore,Sri Lanka,1.59912502765656,-0.0754480063915253,2017,32583.2322537
Singapore,Swaziland,1.59912502765656,-0.27087739109993,2017,334446.8381701
Singapore,Switzerland,1.59912502765656,1.24231648445129,2017,8598760.2512809
Singapore,Taiwan,1.59912502765656,0.858922719955444,2017,20671946473.55944
Singapore,Tanzania,1.59912502765656,-0.570162117481232,2017,20456.5780183
Singapore,Thailand,1.59912502765656,-0.754879415035248,2017,1562442402.737299
Singapore,Togo,1.59912502765656,-0.874444663524628,2017,464089.6500534
Singapore,Turkey,1.59912502765656,-1.78637635707855,2017,536291.2540508
Singapore,Uganda,1.59912502765656,-0.569948732852936,2017,493.147709
Singapore,Ukraine,1.59912502765656,-1.86741781234741,2017,420080.7429803
Singapore,United Arab Emirates,1.59912502765656,0.601949751377106,2017,482559.87834249996
Singapore,United States,1.59912502765656,0.262138307094574,2017,2000834752.792511
South Africa,Australia,-0.284803628921509,0.87606406211853,2017,913592.2946198999
South Africa,Botswana,-0.284803628921509,1.00929582118988,2017,6155.6431118
South Africa,Brazil,-0.284803628921509,-0.479947566986084,2017,77096.208835
South Africa,Cameroon,-0.284803628921509,-1.09150505065918,2017,1177.9104111
South Africa,Canada,-0.284803628921509,1.08968114852905,2017,2558203.1700705998
South Africa,Cape Verde,-0.284803628921509,0.762865543365479,2017,1423.9021434
South Africa,Chile,-0.284803628921509,0.406281590461731,2017,6.2997883
South Africa,China,-0.284803628921509,-0.232558101415634,2017,107065121.6447942
South Africa,Colombia,-0.284803628921509,-0.779457807540894,2017,104.47148870000001
South Africa,Costa Rica,-0.284803628921509,0.597007215023041,2017,201471.42864600001
South Africa,Dominican Republic,-0.284803628921509,0.152073904871941,2017,52057.8503616
South Africa,Ecuador,-0.284803628921509,-0.0789320766925812,2017,2036.03157
South Africa,Egypt,-0.284803628921509,-1.42964589595795,2017,503475.1784509
South Africa,El Salvador,-0.284803628921509,-0.263820260763168,2017,1422.1022039000002
South Africa,European Union,-0.284803628921509,0.7104351460881431,2017,40272497.2365019
South Africa,Guinea,-0.284803628921509,-0.699074149131775,2017,196.5683934
South Africa,Guyana,-0.284803628921509,-0.049440186470747,2017,2.1749269
South Africa,Hong Kong,-0.284803628921509,0.818203508853912,2017,2136148.1801277
South Africa,Iceland,-0.284803628921509,1.33768677711487,2017,99.5216551
South Africa,India,-0.284803628921509,-0.774099111557007,2017,2632397.951421
South Africa,Indonesia,-0.284803628921509,-0.504938721656799,2017,1762637.1836454
South Africa,Israel,-0.284803628921509,-0.894905745983124,2017,410877.8156021
South Africa,Ivory Coast,-0.284803628921509,-1.09111630916595,2017,52.8732229
South Africa,Japan,-0.284803628921509,1.10012805461884,2017,10232745.6325353
South Africa,Jordan,-0.284803628921509,-0.434586673974991,2017,14.699506
South Africa,Lesotho,-0.284803628921509,-0.194124817848206,2017,852.8713353999999
South Africa,Macau,-0.284803628921509,1.40713012218475,2017,327.7389849
South Africa,Madagascar,-0.284803628921509,-0.302837282419205,2017,0.5999798
South Africa,Malaysia,-0.284803628921509,0.111209630966187,2017,21752390.263039198
South Africa,Mali,-0.284803628921509,-1.90349173545837,2017,492.1334596
South Africa,Mauritania,-0.284803628921509,-0.629497766494751,2017,68.09771119999999
South Africa,Mauritius,-0.284803628921509,0.962365567684174,2017,894.0449516
South Africa,Mexico,-0.284803628921509,-0.806419789791107,2017,3381979.7583513
South Africa,Morocco,-0.284803628921509,-0.37808883190155,2017,256135.36641840002
South Africa,Mozambique,-0.284803628921509,-0.918098509311676,2017,986.891831
South Africa,Myanmar,-0.284803628921509,-1.08409464359283,2017,622.0290939
South Africa,Namibia,-0.284803628921509,0.621906340122223,2017,34607.1368715
South Africa,New Zealand,-0.284803628921509,1.56194603443146,2017,27355.4805959
South Africa,Niger,-0.284803628921509,-1.25950562953949,2017,84.6721542
South Africa,Nigeria,-0.284803628921509,-1.99671792984009,2017,166.4194067
South Africa,Norway,-0.284803628921509,1.15070176124573,2017,76300.4105813
South Africa,Pakistan,-0.284803628921509,-2.39691209793091,2017,51.9732532
South Africa,Panama,-0.284803628921509,0.380334168672562,2017,146.2450848
South Africa,Philippines,-0.284803628921509,-1.18929100036621,2017,8127133.6511016
South Africa,Qatar,-0.284803628921509,0.647983014583588,2017,74.472497
South Africa,Saudi Arabia,-0.284803628921509,-0.649625718593597,2017,1332.630211
South Africa,Singapore,-0.284803628921509,1.59912502765656,2017,4624020.9639672
South Africa,South Korea,-0.284803628921509,0.381830722093582,2017,7143763.1016941
South Africa,Sri Lanka,-0.284803628921509,-0.0754480063915253,2017,78.7473533
South Africa,Swaziland,-0.284803628921509,-0.27087739109993,2017,1015.9158555
South Africa,Switzerland,-0.284803628921509,1.24231648445129,2017,965431.3023365
South Africa,Taiwan,-0.284803628921509,0.858922719955444,2017,26952313.571217
South Africa,Tanzania,-0.284803628921509,-0.570162117481232,2017,147.220052
South Africa,Thailand,-0.284803628921509,-0.754879415035248,2017,18126497.3274879
South Africa,Turkey,-0.284803628921509,-1.78637635707855,2017,509519.37530849996
South Africa,Uganda,-0.284803628921509,-0.569948732852936,2017,124.8708032
South Africa,Ukraine,-0.284803628921509,-1.86741781234741,2017,60.2229759
South Africa,United Arab Emirates,-0.284803628921509,0.601949751377106,2017,73878.5919774
South Africa,United States,-0.284803628921509,0.262138307094574,2017,19676334.4882357
South Africa,Zimbabwe,-0.284803628921509,-0.710430860519409,2017,500.2331874
South Korea,Australia,0.381830722093582,0.87606406211853,2017,5202289.0
South Korea,Bahrain,0.381830722093582,-0.958746254444122,2017,95.0
South Korea,Bolivia,0.381830722093582,-0.280110895633698,2017,511.0
South Korea,Botswana,0.381830722093582,1.00929582118988,2017,7.0
South Korea,Brazil,0.381830722093582,-0.479947566986084,2017,10330924.0
South Korea,Cambodia,0.381830722093582,0.0935096517205238,2017,2539.0
South Korea,Cameroon,0.381830722093582,-1.09150505065918,2017,75505.0
South Korea,Canada,0.381830722093582,1.08968114852905,2017,32119682.0
South Korea,Chile,0.381830722093582,0.406281590461731,2017,35.0
South Korea,China,0.381830722093582,-0.232558101415634,2017,8581339481.0
South Korea,Colombia,0.381830722093582,-0.779457807540894,2017,13538.0
South Korea,Costa Rica,0.381830722093582,0.597007215023041,2017,37977758.0
South Korea,Dominican Republic,0.381830722093582,0.152073904871941,2017,84235.0
South Korea,Ecuador,0.381830722093582,-0.0789320766925812,2017,1503.0
South Korea,Egypt,0.381830722093582,-1.42964589595795,2017,43543.0
South Korea,El Salvador,0.381830722093582,-0.263820260763168,2017,90991.0
South Korea,European Union,0.381830722093582,0.7104351460881431,2017,790290666.0
South Korea,Georgia,0.381830722093582,-0.375214755535126,2017,75.0
South Korea,Guatemala,0.381830722093582,-0.651365458965302,2017,9120.0
